0.47
0.55
0.64
0.44
0.5
0.56
0.35
0.83
0.42
0.54
0.52
0.64
0.8
0.38
0.38
0.31
0.53
0.58
0.74
0.69
0.63
0.63
0.38
0.55
0.63
0.75
0.23
0.82
0.76
0.66
0.77
0.12
0.23
0.53
0.64
0.93
0.65
0.82
0.47
0.43
0.66
0.53
0.39
0.42
0.54
0.8
0.24
0.63
0.44
0.53
0.24
0.3
0.63
0.1
0.65
0.23
0.17
0.61
0.77
0.59
0.65
0.76
0.47
0.63
0.73
0.21
0.34
0.72
0.54
0.64
0.37
0.58
0.18
0.72
0.55
0.66
0.31
0.38
0.84
0.16
0.29
0.54
0.76
0.27
0.52
0.89
0.1
0.66
0.28
0.98
0.98
0.09
0.97
0.95
0.5
