0.5
0.82
0.77
0.56
0.71
0.6
0.61
0.29
0.39
0.79
0.76
0.2
0.21
0.71
0.76
0.84
0.27
0.21
0.08
0.84
0.84
0.13
0.43
0.84
0.8
0.11
0.81
0.8
0.79
0.15
0.77
0.12
0.18
0.14
0.07
0.08
0.87
0.11
0.89
0.92
0.93
0.92
0.15
0.87
0.89
0.1
0.91
0.1
0.88
0.07
0.93
0.08
0.92
0.9
0.08
0.13
0.15
0.07
0.1
0.85
0.86
0.04
0.9
0.91
0.94
0.86
0.06
0.91
0.92
0.78
0.11
0.91
0.94
0.89
0.91
0.16
0.92
0.88
0.94
0.95
0.93
0.17
0.17
0.94
0.95
0.96
0.97
0.97
0.06
0.94
0.93
0.92
0.14
0.03
0.92
0.87
0.94
0.93
0.88
0.23
