0.9
0.91
0.97
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.95
0.9
0.9
0.95
1.0
0.5
0.25
0.2
0.05
0.05
0.0
0.5
0.5
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5
0.7
1.0
1.0
0.5
1.0
1.0
1.0
0.0
0.5
0.5
0.25
0.0
0.0
0.5
0.5
0.21
0.5
0.5
0.8
0.8
0.85
0.9
0.95
0.5
0.7
0.5
0.7
0.8
0.9
0.95
1.0
0.5
0.55
0.7
0.5
0.65
0.8
0.8
0.5
0.6
0.5
0.3
0.55
0.72
0.9
0.5
0.4
0.2
0.4
0.25
0.15
0.1
0.5
0.5
0.15
0.0
0.5
