0.7
0.75
0.9
0.25
0.2
0.15
0.1
0.2
0.35
0.55
0.45
0.35
0.3
0.4
0.35
0.3
0.25
0.2
0.1
0.2
0.25
0.2
0.15
0.1
0.05
0.04
0.03
0.15
0.14
0.13
0.12
0.11
0.21
0.31
0.25
0.35
0.35
0.3
0.4
0.51
0.6
0.7
0.65
0.55
0.65
0.75
0.7
0.8
0.9
0.91
0.92
0.93
0.85
0.75
0.85
0.9
0.91
0.92
0.85
0.75
0.65
0.7
0.75
0.8
0.85
0.9
0.8
0.85
0.9
0.95
0.95
0.95
0.85
0.9
0.95
0.85
0.9
0.8
0.85
0.75
0.8
0.7
0.6
0.49
0.6
0.65
0.7
0.6
0.65
0.7
0.75
0.65
0.7
0.6
0.5
