0.52
0.48
0.51
0.61
0.7
0.77
0.84
0.83
0.86
0.86
0.85
0.89
0.88
0.89
0.88
0.89
0.82
0.85
0.71
0.74
0.69
0.62
0.52
0.68
0.65
0.53
0.66
0.52
0.49
0.5
0.51
0.52
0.54
0.51
0.53
0.48
0.55
0.45
0.48
0.43
0.46
0.48
0.52
0.56
0.59
0.53
0.52
0.47
0.46
0.61
0.52
0.47
0.58
0.48
0.51
0.48
0.52
0.58
0.51
0.55
0.52
0.53
0.56
0.59
0.62
0.63
0.68
0.54
0.63
0.68
0.6
0.62
0.55
0.59
0.51
0.58
0.54
0.53
0.48
0.54
0.52
0.44
0.41
0.36
0.41
0.36
0.34
0.32
0.32
0.22
0.2
0.15
0.13
0.1
0.5
