0.56
0.69
0.3
0.11
0.02
0.63
0.83
0.64
0.53
0.21
0.87
0.82
0.29
0.59
0.14
0.4
0.42
0.89
0.63
0.71
0.55
0.23
0.21
0.2
0.91
0.74
0.53
0.59
0.68
0.69
0.45
0.55
0.66
0.36
0.76
0.63
0.7
0.36
0.73
0.45
0.61
0.78
0.55
0.36
0.84
0.07
0.25
0.76
0.67
0.62
0.39
0.67
0.6
0.67
0.36
0.67
0.6
0.66
0.7
0.81
0.91
0.93
0.95
0.97
0.97
0.99
0.98
0.98
0.97
0.95
0.91
0.91
0.92
0.92
0.3
0.53
0.58
0.71
0.81
0.85
0.87
0.85
0.9
0.88
0.93
0.92
0.92
0.93
0.95
0.97
0.98
0.94
0.95
0.95
0.5
