0.05
0.54
0.33
0.25
0.4
0.5
0.58
0.5
0.56
0.6
0.64
0.59
0.62
0.57
0.53
0.56
0.59
0.62
0.57
0.55
0.53
0.5
0.48
0.46
0.45
0.43
0.41
0.4
0.39
0.38
0.37
0.35
0.34
0.33
0.32
0.12
0.31
0.17
0.4
0.36
0.5
0.6
0.5
0.52
0.48
0.33
0.24
0.19
0.4
0.52
0.58
0.65
0.7
0.87
0.84
0.7
0.48
0.73
0.84
0.62
0.46
0.41
0.33
0.48
0.62
0.47
0.6
0.7
0.77
0.64
0.71
0.81
0.91
0.96
0.96
0.97
0.97
0.97
0.97
0.97
0.97
0.97
0.91
0.91
0.91
0.95
0.95
0.95
0.95
0.96
0.91
0.94
0.94
0.93
0.5
